accountId,adgroupId,campaignId,keywordId,day,clicks,impressions,,,,
2,18,5,23,9/27/2018,9,46,,,,
3,19,6,1,9/27/2018,9,50,,,,
3,19,6,3,9/27/2018,11,57,,,,
3,19,6,4,9/27/2018,20,76,,,,
3,19,6,5,9/27/2018,15,67,,,,
3,19,6,7,9/27/2018,27,104,,,,
3,19,6,8,9/27/2018,27,105,,,,
3,19,6,13,9/27/2018,34,124,,,,
3,19,6,14,9/27/2018,26,104,,,,
3,19,6,16,9/27/2018,14,59,,,,
3,19,6,19,9/27/2018,17,75,,,,
3,19,6,24,9/27/2018,27,93,,,,
3,20,6,1,9/27/2018,21,81,,,,
3,20,6,4,9/27/2018,13,48,,,,
3,20,6,8,9/27/2018,16,69,,,,
3,21,6,2,9/27/2018,11,43,,,,
3,22,6,1,9/27/2018,9,33,,,,
3,23,6,5,9/27/2018,30,115,,,,
3,23,6,9,9/27/2018,35,119,,,,
3,23,6,11,9/27/2018,5,17,,,,
3,23,6,12,9/27/2018,3,25,,,,
3,23,6,14,9/27/2018,5,25,,,,
3,23,6,16,9/27/2018,30,114,,,,
3,23,6,17,9/27/2018,10,45,,,,
3,23,6,20,9/27/2018,26,86,,,,
3,23,6,21,9/27/2018,38,135,,,,
3,24,7,1,9/27/2018,14,62,,,,
3,24,7,3,9/27/2018,24,94,,,,
3,24,7,5,9/27/2018,30,108,,,,
3,24,7,6,9/27/2018,30,109,,,,
3,24,7,8,9/27/2018,8,30,,,,
3,24,7,10,9/27/2018,28,113,,,,
3,24,7,12,9/27/2018,16,75,,,,
3,24,7,13,9/27/2018,26,103,,,,
3,24,7,15,9/27/2018,38,141,,,,
3,24,7,19,9/27/2018,13,48,,,,
3,24,7,22,9/27/2018,26,95,,,,
3,25,7,1,9/27/2018,20,78,,,,
3,25,7,9,9/27/2018,30,104,,,,
3,26,7,2,9/27/2018,12,44,,,,
3,26,7,3,9/27/2018,4,24,,,,
3,26,7,5,9/27/2018,36,132,,,,
3,26,7,8,9/27/2018,30,115,,,,
3,26,7,10,9/27/2018,32,118,,,,
3,26,7,15,9/27/2018,2,19,,,,
3,27,7,3,9/27/2018,33,114,,,,
3,28,8,4,9/27/2018,1,8,,,,
3,28,8,5,9/27/2018,9,31,,,,
3,28,8,10,9/27/2018,7,44,,,,
3,28,8,11,9/27/2018,19,67,,,,
3,29,8,8,9/27/2018,8,29,,,,
3,30,8,7,9/27/2018,17,66,,,,
3,30,8,9,9/27/2018,25,93,,,,
3,30,8,10,9/27/2018,30,120,,,,
3,32,8,1,9/27/2018,0,11,,,,
3,32,8,2,9/27/2018,15,52,,,,
3,32,8,3,9/27/2018,31,111,,,,
3,32,8,4,9/27/2018,38,129,,,,
3,32,8,5,9/27/2018,31,121,,,,
3,32,8,13,9/27/2018,22,94,,,,
3,32,8,14,9/27/2018,17,72,,,,
3,32,8,16,9/27/2018,24,82,,,,
3,33,8,2,9/27/2018,8,38,,,,
4,35,9,6,9/27/2018,37,144,,,,
4,35,9,7,9/27/2018,13,52,,,,
4,35,9,12,9/27/2018,30,104,,,,
4,35,9,14,9/27/2018,25,92,,,,
4,36,9,6,9/27/2018,26,97,,,,
4,36,9,10,9/27/2018,30,113,,,,
4,36,9,11,9/27/2018,5,27,,,,
4,36,9,12,9/27/2018,7,34,,,,
4,36,9,13,9/27/2018,22,86,,,,
4,36,9,16,9/27/2018,26,99,,,,
4,37,9,2,9/27/2018,5,31,,,,
4,37,9,3,9/27/2018,20,86,,,,
4,37,9,4,9/27/2018,22,75,,,,
4,37,9,5,9/27/2018,3,21,,,,
5,38,10,1,9/27/2018,16,61,,,,
5,38,10,3,9/27/2018,21,81,,,,
5,38,10,5,9/27/2018,34,124,,,,
5,38,10,7,9/27/2018,15,66,,,,
5,38,10,8,9/27/2018,30,111,,,,
5,38,10,9,9/27/2018,8,36,,,,
5,38,10,10,9/27/2018,14,69,,,,
5,38,10,14,9/27/2018,6,33,,,,
5,38,10,17,9/27/2018,5,23,,,,
5,39,10,2,9/27/2018,28,101,,,,
5,39,10,5,9/27/2018,0,15,,,,
5,39,10,13,9/27/2018,34,118,,,,
5,39,10,16,9/27/2018,19,79,,,,
5,39,10,23,9/27/2018,25,90,,,,
5,40,10,1,9/27/2018,25,96,,,,
5,40,10,2,9/27/2018,23,96,,,,
5,41,10,2,9/27/2018,21,71,,,,
5,41,10,6,9/27/2018,36,137,,,,
5,41,10,8,9/27/2018,7,39,,,,
5,41,10,12,9/27/2018,27,109,,,,
5,42,10,1,9/27/2018,34,129,,,,
5,42,10,3,9/27/2018,17,62,,,,
5,42,10,4,9/27/2018,32,121,,,,
5,42,10,7,9/27/2018,10,39,,,,
5,42,10,8,9/27/2018,30,102,,,,
5,42,10,9,9/27/2018,35,123,,,,
5,42,10,10,9/27/2018,18,60,,,,
5,42,10,12,9/27/2018,27,112,,,,
5,42,10,13,9/27/2018,27,105,,,,
5,42,10,20,9/27/2018,12,50,,,,
1,2,1,7,9/28/2018,18,64,,,,
1,2,1,8,9/28/2018,16,57,,,,
1,2,1,13,9/28/2018,9,38,,,,
1,2,1,16,9/28/2018,3,28,,,,
1,2,1,17,9/28/2018,24,100,,,,
1,2,1,19,9/28/2018,10,34,,,,
1,2,1,20,9/28/2018,27,105,,,,
1,2,1,21,9/28/2018,31,115,,,,
1,2,1,23,9/28/2018,4,27,,,,
1,3,1,4,9/28/2018,1,20,,,,
1,3,1,10,9/28/2018,25,92,,,,
1,3,1,13,9/28/2018,0,21,,,,
1,3,1,16,9/28/2018,27,100,,,,
1,3,1,17,9/28/2018,24,88,,,,
1,3,1,19,9/28/2018,3,18,,,,
1,3,1,20,9/28/2018,7,33,,,,
1,3,1,23,9/28/2018,15,53,,,,
1,4,1,5,9/28/2018,9,43,,,,
1,4,1,9,9/28/2018,14,50,,,,
1,5,1,10,9/28/2018,5,34,,,,
1,5,1,13,9/28/2018,9,34,,,,
1,6,2,1,9/28/2018,11,46,,,,
1,6,2,4,9/28/2018,4,17,,,,
1,6,2,8,9/28/2018,22,87,,,,
1,6,2,9,9/28/2018,5,26,,,,
1,6,2,10,9/28/2018,31,109,,,,
1,6,2,17,9/28/2018,2,24,,,,
1,6,2,18,9/28/2018,1,15,,,,
1,7,2,4,9/28/2018,21,75,,,,
1,7,2,7,9/28/2018,17,59,,,,
1,8,2,7,9/28/2018,5,37,,,,
2,9,3,1,9/28/2018,12,49,,,,
2,9,3,2,9/28/2018,28,98,,,,
2,9,3,3,9/28/2018,26,103,,,,
2,9,3,4,9/28/2018,12,56,,,,
2,9,3,6,9/28/2018,0,1,,,,
2,9,3,9,9/28/2018,1,7,,,,
2,9,3,12,9/28/2018,2,28,,,,
2,9,3,17,9/28/2018,22,78,,,,
2,9,3,18,9/28/2018,5,27,,,,
2,10,3,3,9/28/2018,12,59,,,,
2,12,4,6,9/28/2018,18,70,,,,
2,12,4,8,9/28/2018,16,58,,,,
2,12,4,9,9/28/2018,19,72,,,,
2,12,4,15,9/28/2018,11,52,,,,
2,13,4,1,9/28/2018,8,41,,,,
2,13,4,2,9/28/2018,21,79,,,,
2,13,4,3,9/28/2018,27,96,,,,
2,13,4,8,9/28/2018,21,78,,,,
2,13,4,14,9/28/2018,2,26,,,,
2,14,4,4,9/28/2018,13,47,,,,
2,14,4,8,9/28/2018,24,85,,,,
2,14,4,10,9/28/2018,2,27,,,,
2,14,4,16,9/28/2018,24,87,,,,
2,14,4,21,9/28/2018,24,96,,,,
2,15,4,4,9/28/2018,10,43,,,,
2,15,4,5,9/28/2018,25,102,,,,
2,16,4,6,9/28/2018,31,119,,,,
2,16,4,7,9/28/2018,7,40,,,,
2,16,4,11,9/28/2018,10,40,,,,
2,17,4,2,9/28/2018,29,112,,,,
2,17,4,7,9/28/2018,0,0,,,,
2,17,4,12,9/28/2018,23,85,,,,
2,17,4,15,9/28/2018,30,106,,,,
2,18,5,4,9/28/2018,6,33,,,,
2,18,5,6,9/28/2018,10,52,,,,
2,18,5,13,9/28/2018,9,47,,,,
2,18,5,22,9/28/2018,8,37,,,,
2,18,5,23,9/28/2018,15,55,,,,
3,19,6,3,9/28/2018,22,74,,,,
3,19,6,6,9/28/2018,16,62,,,,
3,19,6,8,9/28/2018,8,37,,,,
3,19,6,9,9/28/2018,7,34,,,,
3,19,6,11,9/28/2018,14,58,,,,
3,19,6,21,9/28/2018,19,71,,,,
3,20,6,5,9/28/2018,30,106,,,,
3,20,6,8,9/28/2018,15,52,,,,
3,23,6,3,9/28/2018,3,13,,,,
3,23,6,7,9/28/2018,2,9,,,,
3,23,6,15,9/28/2018,1,19,,,,
3,23,6,16,9/28/2018,11,45,,,,
3,23,6,17,9/28/2018,0,8,,,,
3,23,6,20,9/28/2018,24,88,,,,
3,24,7,2,9/28/2018,19,73,,,,
3,24,7,3,9/28/2018,26,90,,,,
3,24,7,6,9/28/2018,29,107,,,,
3,24,7,10,9/28/2018,22,88,,,,
3,24,7,11,9/28/2018,30,110,,,,
3,24,7,13,9/28/2018,24,101,,,,
3,24,7,15,9/28/2018,22,93,,,,
3,24,7,17,9/28/2018,16,54,,,,
3,24,7,18,9/28/2018,1,9,,,,
3,25,7,1,9/28/2018,9,51,,,,
3,25,7,3,9/28/2018,7,36,,,,
3,25,7,9,9/28/2018,17,60,,,,
3,26,7,5,9/28/2018,10,34,,,,
3,26,7,7,9/28/2018,11,56,,,,
3,26,7,12,9/28/2018,26,102,,,,
3,26,7,19,9/28/2018,23,95,,,,
3,27,7,1,9/28/2018,21,90,,,,
3,28,8,2,9/28/2018,23,90,,,,
3,28,8,12,9/28/2018,14,49,,,,
3,29,8,4,9/28/2018,21,80,,,,
3,29,8,6,9/28/2018,6,38,,,,
3,29,8,9,9/28/2018,3,19,,,,
3,30,8,5,9/28/2018,14,61,,,,
3,30,8,7,9/28/2018,31,119,,,,
3,30,8,9,9/28/2018,12,56,,,,
3,30,8,11,9/28/2018,9,41,,,,
3,30,8,14,9/28/2018,5,31,,,,
3,31,8,2,9/28/2018,22,76,,,,
3,31,8,4,9/28/2018,16,70,,,,
3,32,8,1,9/28/2018,15,60,,,,
3,32,8,2,9/28/2018,16,54,,,,
3,32,8,12,9/28/2018,20,80,,,,
3,32,8,13,9/28/2018,0,10,,,,
3,32,8,14,9/28/2018,9,44,,,,
3,32,8,15,9/28/2018,4,27,,,,
3,33,8,2,9/28/2018,5,35,,,,
4,35,9,1,9/28/2018,18,73,,,,
4,35,9,3,9/28/2018,6,39,,,,
4,35,9,13,9/28/2018,12,62,,,,
4,36,9,1,9/28/2018,21,75,,,,
4,36,9,8,9/28/2018,29,114,,,,
4,36,9,16,9/28/2018,24,86,,,,
4,36,9,17,9/28/2018,5,37,,,,
4,36,9,20,9/28/2018,12,44,,,,
4,36,9,21,9/28/2018,21,86,,,,
4,37,9,2,9/28/2018,4,14,,,,
4,37,9,5,9/28/2018,29,101,,,,
5,38,10,1,9/28/2018,8,29,,,,
5,38,10,9,9/28/2018,22,92,,,,
5,38,10,10,9/28/2018,27,98,,,,
5,38,10,11,9/28/2018,14,64,,,,
5,38,10,14,9/28/2018,6,23,,,,
5,38,10,15,9/28/2018,31,112,,,,
5,38,10,16,9/28/2018,11,47,,,,
5,38,10,18,9/28/2018,21,77,,,,
5,38,10,19,9/28/2018,10,51,,,,
5,39,10,7,9/28/2018,30,103,,,,
5,39,10,19,9/28/2018,10,47,,,,
5,39,10,20,9/28/2018,7,39,,,,
5,41,10,2,9/28/2018,3,15,,,,
5,41,10,4,9/28/2018,12,50,,,,
5,41,10,11,9/28/2018,16,69,,,,
5,42,10,1,9/28/2018,8,40,,,,
5,42,10,3,9/28/2018,22,88,,,,
5,42,10,5,9/28/2018,1,11,,,,
5,42,10,10,9/28/2018,16,72,,,,
5,42,10,12,9/28/2018,29,99,,,,
5,42,10,13,9/28/2018,26,89,,,,
5,42,10,15,9/28/2018,10,35,,,,
5,42,10,19,9/28/2018,26,101,,,,
1,2,1,1,9/29/2018,0,8,,,,
1,2,1,2,9/29/2018,0,15,,,,
1,2,1,6,9/29/2018,0,15,,,,
1,2,1,8,9/29/2018,0,17,,,,
1,2,1,9,9/29/2018,0,5,,,,
1,2,1,10,9/29/2018,0,3,,,,
1,2,1,11,9/29/2018,0,11,,,,
1,2,1,16,9/29/2018,0,14,,,,
1,2,1,19,9/29/2018,0,4,,,,
1,2,1,20,9/29/2018,0,18,,,,
1,2,1,22,9/29/2018,0,15,,,,
1,2,1,23,9/29/2018,0,17,,,,
1,3,1,1,9/29/2018,0,1,,,,
1,3,1,2,9/29/2018,0,20,,,,
1,3,1,8,9/29/2018,0,18,,,,
1,3,1,10,9/29/2018,0,8,,,,
1,3,1,13,9/29/2018,0,10,,,,
1,3,1,15,9/29/2018,0,17,,,,
1,3,1,20,9/29/2018,0,15,,,,
1,3,1,23,9/29/2018,0,2,,,,
1,3,1,25,9/29/2018,0,16,,,,
1,4,1,3,9/29/2018,0,1,,,,
1,4,1,9,9/29/2018,0,8,,,,
1,4,1,10,9/29/2018,0,13,,,,
1,4,1,13,9/29/2018,0,5,,,,
1,5,1,3,9/29/2018,0,1,,,,
1,5,1,5,9/29/2018,0,15,,,,
1,5,1,8,9/29/2018,0,15,,,,
1,5,1,10,9/29/2018,0,6,,,,
1,5,1,11,9/29/2018,0,21,,,,
1,5,1,16,9/29/2018,0,19,,,,
1,5,1,17,9/29/2018,0,11,,,,
1,5,1,23,9/29/2018,0,16,,,,
1,6,2,6,9/29/2018,0,19,,,,
1,6,2,9,9/29/2018,0,2,,,,
1,6,2,10,9/29/2018,0,15,,,,
1,6,2,12,9/29/2018,0,19,,,,
1,6,2,16,9/29/2018,0,13,,,,
1,7,2,4,9/29/2018,0,12,,,,
1,7,2,6,9/29/2018,0,15,,,,
1,8,2,3,9/29/2018,0,15,,,,
1,8,2,4,9/29/2018,0,12,,,,
1,8,2,6,9/29/2018,0,4,,,,
2,9,3,2,9/29/2018,0,14,,,,
2,9,3,5,9/29/2018,0,19,,,,
2,9,3,9,9/29/2018,0,19,,,,
2,9,3,11,9/29/2018,0,10,,,,
2,9,3,12,9/29/2018,0,14,,,,
2,9,3,15,9/29/2018,0,7,,,,
2,9,3,16,9/29/2018,0,2,,,,
2,9,3,17,9/29/2018,0,12,,,,
2,9,3,20,9/29/2018,0,11,,,,
2,9,3,21,9/29/2018,0,7,,,,
2,9,3,24,9/29/2018,0,14,,,,
2,10,3,2,9/29/2018,0,15,,,,
2,10,3,3,9/29/2018,0,7,,,,
2,10,3,4,9/29/2018,0,19,,,,
2,12,4,1,9/29/2018,0,14,,,,
2,12,4,2,9/29/2018,0,13,,,,
2,12,4,5,9/29/2018,0,8,,,,
2,12,4,7,9/29/2018,0,9,,,,
2,12,4,10,9/29/2018,0,3,,,,
2,12,4,11,9/29/2018,0,13,,,,
2,12,4,13,9/29/2018,0,9,,,,
2,12,4,16,9/29/2018,0,4,,,,
2,12,4,17,9/29/2018,0,6,,,,
2,12,4,18,9/29/2018,0,17,,,,
2,13,4,4,9/29/2018,0,17,,,,
2,13,4,5,9/29/2018,0,6,,,,
2,13,4,8,9/29/2018,0,20,,,,
2,14,4,5,9/29/2018,0,18,,,,
2,14,4,8,9/29/2018,0,1,,,,
2,14,4,11,9/29/2018,0,6,,,,
2,14,4,12,9/29/2018,0,10,,,,
2,14,4,14,9/29/2018,0,7,,,,
2,14,4,18,9/29/2018,0,12,,,,
2,14,4,19,9/29/2018,0,4,,,,
2,14,4,20,9/29/2018,0,3,,,,
2,14,4,21,9/29/2018,0,17,,,,
2,15,4,2,9/29/2018,0,20,,,,
2,15,4,8,9/29/2018,0,16,,,,
2,16,4,2,9/29/2018,0,12,,,,
2,16,4,3,9/29/2018,0,17,,,,
2,16,4,4,9/29/2018,0,16,,,,
2,16,4,7,9/29/2018,0,4,,,,
2,16,4,8,9/29/2018,0,14,,,,
2,16,4,9,9/29/2018,0,4,,,,
2,16,4,10,9/29/2018,0,14,,,,
2,17,4,1,9/29/2018,0,18,,,,
2,17,4,2,9/29/2018,0,8,,,,
2,17,4,3,9/29/2018,0,17,,,,
2,17,4,6,9/29/2018,0,6,,,,
2,17,4,15,9/29/2018,0,6,,,,
2,17,4,16,9/29/2018,0,20,,,,
2,18,5,4,9/29/2018,0,17,,,,
2,18,5,5,9/29/2018,0,4,,,,
2,18,5,8,9/29/2018,0,7,,,,
2,18,5,9,9/29/2018,0,17,,,,
2,18,5,11,9/29/2018,0,8,,,,
2,18,5,18,9/29/2018,0,10,,,,
3,19,6,1,9/29/2018,0,5,,,,
3,19,6,3,9/29/2018,0,9,,,,
3,19,6,4,9/29/2018,0,14,,,,
3,19,6,9,9/29/2018,0,3,,,,
3,19,6,10,9/29/2018,0,14,,,,
3,19,6,12,9/29/2018,0,3,,,,
3,19,6,14,9/29/2018,0,8,,,,
3,19,6,16,9/29/2018,0,5,,,,
3,19,6,17,9/29/2018,0,16,,,,
3,19,6,21,9/29/2018,0,4,,,,
3,19,6,23,9/29/2018,0,7,,,,
3,19,6,24,9/29/2018,0,21,,,,
3,20,6,2,9/29/2018,0,19,,,,
3,20,6,6,9/29/2018,0,10,,,,
3,21,6,2,9/29/2018,0,2,,,,
3,23,6,5,9/29/2018,0,16,,,,
3,23,6,8,9/29/2018,0,13,,,,
3,23,6,12,9/29/2018,0,12,,,,
3,23,6,15,9/29/2018,0,4,,,,
3,23,6,16,9/29/2018,0,13,,,,
3,23,6,18,9/29/2018,0,12,,,,
3,23,6,19,9/29/2018,0,20,,,,
3,23,6,22,9/29/2018,0,18,,,,
3,24,7,4,9/29/2018,0,0,,,,
3,24,7,8,9/29/2018,0,7,,,,
3,24,7,9,9/29/2018,0,20,,,,
3,24,7,10,9/29/2018,0,14,,,,
3,24,7,11,9/29/2018,0,4,,,,
3,24,7,13,9/29/2018,0,19,,,,
3,24,7,18,9/29/2018,0,16,,,,
3,24,7,24,9/29/2018,0,13,,,,
3,25,7,4,9/29/2018,0,10,,,,
3,25,7,6,9/29/2018,0,20,,,,
3,26,7,2,9/29/2018,0,18,,,,
3,26,7,3,9/29/2018,0,6,,,,
3,26,7,4,9/29/2018,0,12,,,,
3,26,7,7,9/29/2018,0,7,,,,
3,26,7,10,9/29/2018,0,20,,,,
3,26,7,12,9/29/2018,0,7,,,,
3,26,7,14,9/29/2018,0,18,,,,
3,26,7,16,9/29/2018,0,18,,,,
3,26,7,19,9/29/2018,0,4,,,,
3,27,7,1,9/29/2018,0,14,,,,
3,28,8,1,9/29/2018,0,6,,,,
3,28,8,2,9/29/2018,0,16,,,,
3,28,8,5,9/29/2018,0,14,,,,
3,28,8,12,9/29/2018,0,16,,,,
3,28,8,13,9/29/2018,0,18,,,,
3,29,8,3,9/29/2018,0,16,,,,
3,29,8,9,9/29/2018,0,8,,,,
3,30,8,3,9/29/2018,0,11,,,,
3,30,8,13,9/29/2018,0,0,,,,
3,31,8,3,9/29/2018,0,12,,,,
3,31,8,4,9/29/2018,0,9,,,,
3,32,8,8,9/29/2018,0,5,,,,
3,32,8,9,9/29/2018,0,13,,,,
3,32,8,16,9/29/2018,0,18,,,,
3,32,8,17,9/29/2018,0,8,,,,
3,33,8,1,9/29/2018,0,10,,,,
3,33,8,2,9/29/2018,0,17,,,,
4,35,9,3,9/29/2018,0,13,,,,
4,35,9,5,9/29/2018,0,17,,,,
4,35,9,11,9/29/2018,0,9,,,,
4,35,9,12,9/29/2018,0,2,,,,
4,35,9,13,9/29/2018,0,3,,,,
4,35,9,15,9/29/2018,0,4,,,,
4,36,9,3,9/29/2018,0,17,,,,
4,36,9,16,9/29/2018,0,5,,,,
4,36,9,19,9/29/2018,0,20,,,,
4,36,9,20,9/29/2018,0,17,,,,
4,36,9,21,9/29/2018,0,5,,,,
4,37,9,1,9/29/2018,0,20,,,,
4,37,9,2,9/29/2018,0,14,,,,
5,38,10,2,9/29/2018,0,1,,,,
5,38,10,5,9/29/2018,0,18,,,,
5,38,10,7,9/29/2018,0,15,,,,
5,38,10,8,9/29/2018,0,1,,,,
5,38,10,11,9/29/2018,0,5,,,,
5,38,10,13,9/29/2018,0,5,,,,
5,38,10,17,9/29/2018,0,16,,,,
5,38,10,19,9/29/2018,0,9,,,,
5,39,10,1,9/29/2018,0,7,,,,
5,39,10,5,9/29/2018,0,16,,,,
5,39,10,6,9/29/2018,0,19,,,,
5,39,10,9,9/29/2018,0,18,,,,
5,39,10,10,9/29/2018,0,16,,,,
5,39,10,11,9/29/2018,0,4,,,,
5,39,10,14,9/29/2018,0,4,,,,
5,40,10,1,9/29/2018,0,4,,,,
5,40,10,2,9/29/2018,0,3,,,,
5,40,10,3,9/29/2018,0,5,,,,
5,41,10,1,9/29/2018,0,6,,,,
5,41,10,3,9/29/2018,0,10,,,,
5,41,10,7,9/29/2018,0,11,,,,
5,42,10,2,9/29/2018,0,14,,,,
5,42,10,5,9/29/2018,0,21,,,,
5,42,10,7,9/29/2018,0,15,,,,
5,42,10,12,9/29/2018,0,4,,,,
5,42,10,14,9/29/2018,0,8,,,,
1,2,1,1,9/30/2018,0,15,,,,
1,2,1,3,9/30/2018,0,6,,,,
1,2,1,4,9/30/2018,1,9,,,,
1,2,1,8,9/30/2018,1,18,,,,
1,2,1,10,9/30/2018,1,8,,,,
1,2,1,11,9/30/2018,0,6,,,,
1,2,1,12,9/30/2018,1,16,,,,
1,2,1,17,9/30/2018,0,8,,,,
1,2,1,22,9/30/2018,0,18,,,,
1,2,1,23,9/30/2018,0,12,,,,
1,3,1,2,9/30/2018,1,22,,,,
1,3,1,3,9/30/2018,0,0,,,,
1,3,1,5,9/30/2018,1,6,,,,
1,3,1,10,9/30/2018,1,10,,,,
1,3,1,12,9/30/2018,0,13,,,,
1,3,1,19,9/30/2018,1,9,,,,
1,3,1,21,9/30/2018,2,9,,,,
1,4,1,1,9/30/2018,1,9,,,,
1,4,1,5,9/30/2018,0,7,,,,
1,4,1,7,9/30/2018,0,3,,,,
1,4,1,8,9/30/2018,1,11,,,,
1,4,1,10,9/30/2018,1,7,,,,
1,4,1,13,9/30/2018,0,7,,,,
1,5,1,1,9/30/2018,0,12,,,,
1,5,1,4,9/30/2018,1,13,,,,
1,5,1,6,9/30/2018,1,11,,,,
1,5,1,8,9/30/2018,0,1,,,,
1,5,1,10,9/30/2018,0,20,,,,
1,5,1,15,9/30/2018,0,9,,,,
1,5,1,17,9/30/2018,1,21,,,,
1,5,1,23,9/30/2018,0,13,,,,
1,6,2,3,9/30/2018,0,21,,,,
1,6,2,5,9/30/2018,1,12,,,,
1,6,2,7,9/30/2018,2,12,,,,
1,6,2,9,9/30/2018,1,6,,,,
1,6,2,15,9/30/2018,1,5,,,,
1,7,2,7,9/30/2018,1,11,,,,
1,8,2,2,9/30/2018,0,20,,,,
1,8,2,4,9/30/2018,1,23,,,,
1,8,2,7,9/30/2018,0,15,,,,
1,8,2,9,9/30/2018,0,10,,,,
1,8,2,11,9/30/2018,1,14,,,,
2,9,3,3,9/30/2018,1,15,,,,
2,9,3,5,9/30/2018,0,16,,,,
2,9,3,6,9/30/2018,1,25,,,,
2,9,3,11,9/30/2018,1,5,,,,
2,12,4,1,9/30/2018,2,27,,,,
2,12,4,5,9/30/2018,0,8,,,,
2,12,4,10,9/30/2018,0,8,,,,
2,12,4,15,9/30/2018,0,11,,,,
2,12,4,16,9/30/2018,1,21,,,,
2,13,4,6,9/30/2018,0,5,,,,
2,13,4,10,9/30/2018,1,15,,,,
2,13,4,14,9/30/2018,0,3,,,,
2,14,4,1,9/30/2018,1,5,,,,
2,14,4,5,9/30/2018,1,25,,,,
2,14,4,7,9/30/2018,1,17,,,,
2,14,4,10,9/30/2018,0,8,,,,
2,14,4,13,9/30/2018,1,8,,,,
2,14,4,14,9/30/2018,1,21,,,,
2,14,4,15,9/30/2018,0,17,,,,
2,14,4,18,9/30/2018,2,22,,,,
2,14,4,19,9/30/2018,2,19,,,,
2,15,4,1,9/30/2018,1,7,,,,
2,15,4,2,9/30/2018,0,2,,,,
2,15,4,3,9/30/2018,0,18,,,,
2,17,4,1,9/30/2018,0,8,,,,
2,17,4,3,9/30/2018,1,23,,,,
2,17,4,11,9/30/2018,0,8,,,,
2,17,4,12,9/30/2018,1,11,,,,
2,18,5,1,9/30/2018,1,7,,,,
2,18,5,6,9/30/2018,1,6,,,,
2,18,5,7,9/30/2018,1,13,,,,
2,18,5,13,9/30/2018,1,15,,,,
2,18,5,17,9/30/2018,0,18,,,,
2,18,5,21,9/30/2018,2,19,,,,
2,18,5,24,9/30/2018,1,14,,,,
3,19,6,2,9/30/2018,0,10,,,,
3,19,6,3,9/30/2018,0,9,,,,
3,19,6,4,9/30/2018,1,17,,,,
3,19,6,5,9/30/2018,0,10,,,,
3,19,6,6,9/30/2018,1,10,,,,
3,19,6,8,9/30/2018,0,8,,,,
3,19,6,15,9/30/2018,1,7,,,,
3,19,6,17,9/30/2018,1,21,,,,
3,19,6,21,9/30/2018,0,10,,,,
3,19,6,23,9/30/2018,0,3,,,,
3,20,6,7,9/30/2018,2,16,,,,
3,21,6,2,9/30/2018,0,16,,,,
3,23,6,1,9/30/2018,0,7,,,,
3,23,6,9,9/30/2018,1,4,,,,
3,23,6,13,9/30/2018,1,20,,,,
3,23,6,21,9/30/2018,1,5,,,,
3,23,6,22,9/30/2018,1,21,,,,
3,24,7,3,9/30/2018,1,11,,,,
3,24,7,5,9/30/2018,1,20,,,,
3,24,7,8,9/30/2018,1,19,,,,
3,24,7,10,9/30/2018,2,18,,,,
3,24,7,12,9/30/2018,0,6,,,,
3,24,7,14,9/30/2018,0,11,,,,
3,24,7,15,9/30/2018,1,7,,,,
3,24,7,17,9/30/2018,1,13,,,,
3,24,7,23,9/30/2018,1,23,,,,
3,25,7,1,9/30/2018,0,3,,,,
3,25,7,5,9/30/2018,1,23,,,,
3,25,7,8,9/30/2018,0,0,,,,
3,25,7,9,9/30/2018,0,14,,,,
3,26,7,11,9/30/2018,0,12,,,,
3,26,7,13,9/30/2018,0,6,,,,
3,26,7,17,9/30/2018,1,23,,,,
3,27,7,1,9/30/2018,2,13,,,,
3,27,7,2,9/30/2018,2,18,,,,
3,28,8,4,9/30/2018,0,19,,,,
3,28,8,13,9/30/2018,1,5,,,,
3,29,8,1,9/30/2018,0,5,,,,
3,29,8,2,9/30/2018,1,21,,,,
3,29,8,3,9/30/2018,0,21,,,,
3,29,8,5,9/30/2018,2,12,,,,
3,29,8,8,9/30/2018,0,14,,,,
3,30,8,2,9/30/2018,1,23,,,,
3,30,8,3,9/30/2018,1,19,,,,
3,30,8,8,9/30/2018,1,17,,,,
3,30,8,9,9/30/2018,2,12,,,,
3,30,8,14,9/30/2018,2,25,,,,
3,31,8,1,9/30/2018,0,4,,,,
3,31,8,3,9/30/2018,1,10,,,,
3,31,8,5,9/30/2018,1,9,,,,
3,32,8,2,9/30/2018,0,16,,,,
3,32,8,6,9/30/2018,1,12,,,,
3,32,8,7,9/30/2018,0,5,,,,
3,32,8,9,9/30/2018,0,12,,,,
3,32,8,12,9/30/2018,1,17,,,,
3,32,8,17,9/30/2018,1,22,,,,
3,32,8,19,9/30/2018,0,19,,,,
4,35,9,4,9/30/2018,1,17,,,,
4,35,9,5,9/30/2018,1,9,,,,
4,35,9,6,9/30/2018,0,17,,,,
4,35,9,7,9/30/2018,0,16,,,,
4,35,9,8,9/30/2018,1,23,,,,
4,35,9,11,9/30/2018,0,20,,,,
4,35,9,12,9/30/2018,0,17,,,,
4,35,9,13,9/30/2018,2,18,,,,
4,35,9,14,9/30/2018,0,13,,,,
4,36,9,13,9/30/2018,0,6,,,,
4,36,9,14,9/30/2018,1,15,,,,
4,36,9,19,9/30/2018,1,9,,,,
4,37,9,5,9/30/2018,0,13,,,,
5,38,10,4,9/30/2018,1,25,,,,
