,accountId,adgroupId,campaignId,keywordId,day,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,clicks,impressions
985,3,23,6,18,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,12
986,3,23,6,19,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
987,3,23,6,22,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
988,3,24,7,4,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,0
989,3,24,7,8,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,7
990,3,24,7,9,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
991,3,24,7,10,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,14
992,3,24,7,11,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
993,3,24,7,13,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,19
994,3,24,7,18,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
995,3,24,7,24,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,13
996,3,25,7,4,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,10
997,3,25,7,6,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
998,3,26,7,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
999,3,26,7,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,6
1000,3,26,7,4,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,12
1001,3,26,7,7,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,7
1002,3,26,7,10,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
1003,3,26,7,12,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,7
1004,3,26,7,14,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1005,3,26,7,16,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1006,3,26,7,19,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1007,3,27,7,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,14
1008,3,28,8,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,6
1009,3,28,8,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1010,3,28,8,5,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,14
1011,3,28,8,12,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1012,3,28,8,13,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1013,3,29,8,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1014,3,29,8,9,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,8
1015,3,30,8,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,11
1016,3,30,8,13,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,0
1017,3,31,8,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,12
1018,3,31,8,4,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,9
1019,3,32,8,8,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1020,3,32,8,9,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,13
1021,3,32,8,16,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1022,3,32,8,17,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,8
1023,3,33,8,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,10
1024,3,33,8,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,17
1025,4,35,9,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,13
1026,4,35,9,5,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,17
1027,4,35,9,11,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,9
1028,4,35,9,12,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,2
1029,4,35,9,13,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,3
1030,4,35,9,15,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1031,4,36,9,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,17
1032,4,36,9,16,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1033,4,36,9,19,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
1034,4,36,9,20,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,17
1035,4,36,9,21,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1036,4,37,9,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,20
1037,4,37,9,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,14
1038,5,38,10,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,1
1039,5,38,10,5,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1040,5,38,10,7,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,15
1041,5,38,10,8,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,1
1042,5,38,10,11,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1043,5,38,10,13,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1044,5,38,10,17,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1045,5,38,10,19,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,9
1046,5,39,10,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,7
1047,5,39,10,5,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1048,5,39,10,6,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,19
1049,5,39,10,9,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,18
1050,5,39,10,10,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,16
1051,5,39,10,11,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1052,5,39,10,14,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1053,5,40,10,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1054,5,40,10,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,3
1055,5,40,10,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,5
1056,5,41,10,1,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,6
1057,5,41,10,3,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,10
1058,5,41,10,7,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,11
1059,5,42,10,2,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,14
1060,5,42,10,5,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,21
1061,5,42,10,7,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,15
1062,5,42,10,12,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,4
1063,5,42,10,14,9/29/2018,52.9,37.3,45.4,34.1,0,0.01,0,15.3,15.7,8.6,66.75,"Rain, Clear",0,8
1064,1,2,1,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,15
1065,1,2,1,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,6
1066,1,2,1,4,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,9
1067,1,2,1,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,18
1068,1,2,1,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,8
1069,1,2,1,11,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,6
1070,1,2,1,12,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,16
1071,1,2,1,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1072,1,2,1,22,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,18
1073,1,2,1,23,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,12
1074,1,3,1,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,22
1075,1,3,1,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,0
1076,1,3,1,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,6
1077,1,3,1,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,10
1078,1,3,1,12,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,13
1079,1,3,1,19,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,9
1080,1,3,1,21,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,9
1081,1,4,1,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,9
1082,1,4,1,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,7
1083,1,4,1,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,3
1084,1,4,1,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,11
1085,1,4,1,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,7
1086,1,4,1,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,7
1087,1,5,1,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,12
1088,1,5,1,4,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,13
1089,1,5,1,6,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,11
1090,1,5,1,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,1
1091,1,5,1,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,20
1092,1,5,1,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,9
1093,1,5,1,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
1094,1,5,1,23,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,13
1095,1,6,2,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,21
1096,1,6,2,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,12
1097,1,6,2,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,12
1098,1,6,2,9,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,6
1099,1,6,2,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,5
1100,1,7,2,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,11
1101,1,8,2,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,20
1102,1,8,2,4,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,23
1103,1,8,2,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,15
1104,1,8,2,9,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,10
1105,1,8,2,11,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,14
1106,2,9,3,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,15
1107,2,9,3,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,16
1108,2,9,3,6,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,25
1109,2,9,3,11,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,5
1110,2,12,4,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,27
1111,2,12,4,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1112,2,12,4,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1113,2,12,4,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,11
1114,2,12,4,16,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
1115,2,13,4,6,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,5
1116,2,13,4,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,15
1117,2,13,4,14,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,3
1118,2,14,4,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,5
1119,2,14,4,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,25
1120,2,14,4,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,17
1121,2,14,4,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1122,2,14,4,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,8
1123,2,14,4,14,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
1124,2,14,4,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,17
1125,2,14,4,18,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,22
1126,2,14,4,19,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,19
1127,2,15,4,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,7
1128,2,15,4,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,2
1129,2,15,4,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,18
1130,2,17,4,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1131,2,17,4,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,23
1132,2,17,4,11,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1133,2,17,4,12,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,11
1134,2,18,5,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,7
1135,2,18,5,6,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,6
1136,2,18,5,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,13
1137,2,18,5,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,15
1138,2,18,5,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,18
1139,2,18,5,21,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,19
1140,2,18,5,24,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,14
1141,3,19,6,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,10
1142,3,19,6,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,9
1143,3,19,6,4,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,17
1144,3,19,6,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,10
1145,3,19,6,6,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,10
1146,3,19,6,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,8
1147,3,19,6,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,7
1148,3,19,6,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
1149,3,19,6,21,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,10
1150,3,19,6,23,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,3
1151,3,20,6,7,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,16
1152,3,21,6,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,16
1153,3,23,6,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,7
1154,3,23,6,9,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,4
1155,3,23,6,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,20
1156,3,23,6,21,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,5
1157,3,23,6,22,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
1158,3,24,7,3,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,11
1159,3,24,7,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,20
1160,3,24,7,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,19
1161,3,24,7,10,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,18
1162,3,24,7,12,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,6
1163,3,24,7,14,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,11
1164,3,24,7,15,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,7
1165,3,24,7,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,13
1166,3,24,7,23,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,23
1167,3,25,7,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,3
1168,3,25,7,5,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,23
1169,3,25,7,8,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,0
1170,3,25,7,9,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,14
1171,3,26,7,11,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,12
1172,3,26,7,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,6
1173,3,26,7,17,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,23
1174,3,27,7,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,13
1175,3,27,7,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",2,18
1176,3,28,8,4,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,19
1177,3,28,8,13,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,5
1178,3,29,8,1,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",0,5
1179,3,29,8,2,9/30/2018,56.9,49.1,52.5,45.9,0,0.04,0,15.3,17.9,9.8,72.57,"Rain, Clear",1,21
